unique_id,filename,source,corpus,date,word_count,path
FT_0075,FT_0075-2021-09-02.txt,FT,MEDIA,2021-09-02,1101,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0075-2021-09-02.txt
FT_0599,FT_0599-2025-05-27.txt,FT,MEDIA,2025-05-27,1792,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0599-2025-05-27.txt
FT_0241,FT_0241-2022-03-27.txt,FT,MEDIA,2022-03-27,801,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0241-2022-03-27.txt
FT_0515,FT_0515-2024-02-16.txt,FT,MEDIA,2024-02-16,575,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0515-2024-02-16.txt
FT_0127,FT_0127-2021-07-26.txt,FT,MEDIA,2021-07-26,841,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0127-2021-07-26.txt
FT_0188,FT_0188-2022-09-27.txt,FT,MEDIA,2022-09-27,1025,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0188-2022-09-27.txt
FT_0190,FT_0190-2023-07-31.txt,FT,MEDIA,2023-07-31,649,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0190-2023-07-31.txt
FT_0211,FT_0211-2025-05-13.txt,FT,MEDIA,2025-05-13,630,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0211-2025-05-13.txt
FT_0246,FT_0246-2022-03-19.txt,FT,MEDIA,2022-03-19,963,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0246-2022-03-19.txt
FT_0116,FT_0116-2025-02-13.txt,FT,MEDIA,2025-02-13,1524,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0116-2025-02-13.txt
FT_0264,FT_0264-2025-03-07.txt,FT,MEDIA,2025-03-07,672,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0264-2025-03-07.txt
FT_0615,FT_0615-2024-02-20.txt,FT,MEDIA,2024-02-20,807,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0615-2024-02-20.txt
FT_0192,FT_0192-2021-07-14.txt,FT,MEDIA,2021-07-14,716,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0192-2021-07-14.txt
FT_0329,FT_0329-2025-12-11.txt,FT,MEDIA,2025-12-11,589,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0329-2025-12-11.txt
FT_0030,FT_0030-2023-04-18.txt,FT,MEDIA,2023-04-18,1057,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0030-2023-04-18.txt
FT_0252,FT_0252-2024-03-26.txt,FT,MEDIA,2024-03-26,990,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0252-2024-03-26.txt
FT_0107,FT_0107-2023-04-28.txt,FT,MEDIA,2023-04-28,910,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0107-2023-04-28.txt
FT_0097,FT_0097-2022-07-27.txt,FT,MEDIA,2022-07-27,491,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0097-2022-07-27.txt
FT_0598,FT_0598-2021-06-23.txt,FT,MEDIA,2021-06-23,701,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0598-2021-06-23.txt
FT_0011,FT_0011-2024-05-24.txt,FT,MEDIA,2024-05-24,703,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0011-2024-05-24.txt
FT_0108,FT_0108-2025-04-11.txt,FT,MEDIA,2025-04-11,911,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0108-2025-04-11.txt
FT_0095,FT_0095-2021-08-18.txt,FT,MEDIA,2021-08-18,643,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0095-2021-08-18.txt
FT_0439,FT_0439-2024-05-01.txt,FT,MEDIA,2024-05-01,1264,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0439-2024-05-01.txt
FT_0042,FT_0042-2023-09-06.txt,FT,MEDIA,2023-09-06,807,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0042-2023-09-06.txt
FT_0272,FT_0272-2023-09-17.txt,FT,MEDIA,2023-09-17,1206,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0272-2023-09-17.txt
FT_0202,FT_0202-2022-01-28.txt,FT,MEDIA,2022-01-28,920,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0202-2022-01-28.txt
FT_0450,FT_0450-2022-04-22.txt,FT,MEDIA,2022-04-22,748,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0450-2022-04-22.txt
FT_0337,FT_0337-2022-10-13.txt,FT,MEDIA,2022-10-13,969,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0337-2022-10-13.txt
FT_0364,FT_0364-2024-03-12.txt,FT,MEDIA,2024-03-12,954,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0364-2024-03-12.txt
FED_0176,FED_0176-2021-05-05.txt,FED,FED,2021-05-05,1764,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0176-2021-05-05.txt
FED_0309,FED_0309-2023-09-28.txt,FED,FED,2023-09-28,497,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0309-2023-09-28.txt
FED_0120,FED_0120-2025-11-17.txt,FED,FED,2025-11-17,1377,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0120-2025-11-17.txt
FED_0004,FED_0004-2022-07-08.txt,FED,FED,2022-07-08,3023,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0004-2022-07-08.txt
FED_0033,FED_0033-2021-03-22.txt,FED,FED,2021-03-22,2215,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0033-2021-03-22.txt
FED_0300,FED_0300-2023-05-05.txt,FED,FED,2023-05-05,1550,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0300-2023-05-05.txt
FED_0134,FED_0134-2023-11-28.txt,FED,FED,2023-11-28,2471,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0134-2023-11-28.txt
FED_0252,FED_0252-2022-06-17.txt,FED,FED,2022-06-17,925,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0252-2022-06-17.txt
FED_0232,FED_0232-2025-04-17.txt,FED,FED,2025-04-17,2031,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0232-2025-04-17.txt
FED_0305,FED_0305-2024-05-04.txt,FED,FED,2024-05-04,2203,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0305-2024-05-04.txt
FED_0217,FED_0217-2025-07-17.txt,FED,FED,2025-07-17,3192,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0217-2025-07-17.txt
FED_0220,FED_0220-2023-08-07.txt,FED,FED,2023-08-07,1091,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0220-2023-08-07.txt
FED_0413,FED_0413-2023-10-11.txt,FED,FED,2023-10-11,3188,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0413-2023-10-11.txt
FED_0174,FED_0174-2022-08-17.txt,FED,FED,2022-08-17,2079,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0174-2022-08-17.txt
FED_0186,FED_0186-2024-10-14.txt,FED,FED,2024-10-14,3327,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0186-2024-10-14.txt
FED_0185,FED_0185-2023-09-27.txt,FED,FED,2023-09-27,1566,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0185-2023-09-27.txt
FED_0361,FED_0361-2023-03-14.txt,FED,FED,2023-03-14,5000,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0361-2023-03-14.txt
FED_0316,FED_0316-2025-08-09.txt,FED,FED,2025-08-09,3804,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0316-2025-08-09.txt
FED_0095,FED_0095-2021-03-02.txt,FED,FED,2021-03-02,2516,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0095-2021-03-02.txt
FED_0019,FED_0019-2021-02-24.txt,FED,FED,2021-02-24,6384,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0019-2021-02-24.txt
FED_0009,FED_0009-2021-03-01.txt,FED,FED,2021-03-01,3855,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0009-2021-03-01.txt
FED_0019,FED_0019-2021-05-11.txt,FED,FED,2021-05-11,3041,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0019-2021-05-11.txt
FED_0195,FED_0195-2022-10-14.txt,FED,FED,2022-10-14,2872,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0195-2022-10-14.txt
FED_0289,FED_0289-2025-01-06.txt,FED,FED,2025-01-06,3888,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0289-2025-01-06.txt
FED_0157,FED_0157-2023-11-16.txt,FED,FED,2023-11-16,2794,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0157-2023-11-16.txt
FED_0140,FED_0140-2023-02-24.txt,FED,FED,2023-02-24,3159,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0140-2023-02-24.txt
FED_0033,FED_0033-2021-03-23.txt,FED,FED,2021-03-23,2953,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0033-2021-03-23.txt
FED_0254,FED_0254-2021-11-29.txt,FED,FED,2021-11-29,466,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0254-2021-11-29.txt
FED_0406,FED_0406-2024-11-20.txt,FED,FED,2024-11-20,4365,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0406-2024-11-20.txt
FED_0182,FED_0182-2024-08-28.txt,FED,FED,2024-08-28,1999,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0182-2024-08-28.txt
FED_0451,FED_0451-2021-11-08.txt,FED,FED,2021-11-08,731,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0451-2021-11-08.txt
FED_0239,FED_0239-2022-11-30.txt,FED,FED,2022-11-30,3327,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0239-2022-11-30.txt
FED_0396,FED_0396-2023-04-20.txt,FED,FED,2023-04-20,615,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0396-2023-04-20.txt
FED_0215,FED_0215-2022-07-14.txt,FED,FED,2022-07-14,3571,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0215-2022-07-14.txt
FED_0358,FED_0358-2024-04-05.txt,FED,FED,2024-04-05,5459,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0358-2024-04-05.txt
FED_0056,FED_0056-2024-11-14.txt,FED,FED,2024-11-14,4777,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0056-2024-11-14.txt
FED_0108,FED_0108-2025-04-02.txt,FED,FED,2025-04-02,4453,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0108-2025-04-02.txt
FED_0442,FED_0442-2025-10-09.txt,FED,FED,2025-10-09,266,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0442-2025-10-09.txt
FED_0224,FED_0224-2021-06-23.txt,FED,FED,2021-06-23,2176,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0224-2021-06-23.txt
FED_0267,FED_0267-2025-05-15.txt,FED,FED,2025-05-15,1753,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0267-2025-05-15.txt
FED_0234,FED_0234-2023-11-09.txt,FED,FED,2023-11-09,2375,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0234-2023-11-09.txt
FED_0032,FED_0032-2021-01-08.txt,FED,FED,2021-01-08,1518,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0032-2021-01-08.txt
FED_0351,FED_0351-2022-03-18.txt,FED,FED,2022-03-18,520,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0351-2022-03-18.txt
FED_0187,FED_0187-2025-06-01.txt,FED,FED,2025-06-01,3863,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0187-2025-06-01.txt
FED_0032,FED_0032-2021-08-04.txt,FED,FED,2021-08-04,2840,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0032-2021-08-04.txt
FED_0180,FED_0180-2023-04-14.txt,FED,FED,2023-04-14,4980,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0180-2023-04-14.txt
FED_0209,FED_0209-2025-06-23.txt,FED,FED,2025-06-23,867,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0209-2025-06-23.txt
FED_0197,FED_0197-2022-03-24.txt,FED,FED,2022-03-24,3616,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0197-2022-03-24.txt
FED_0311,FED_0311-2024-02-22.txt,FED,FED,2024-02-22,3283,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0311-2024-02-22.txt
FED_0456,FED_0456-2021-11-09.txt,FED,FED,2021-11-09,1030,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0456-2021-11-09.txt
FED_0193,FED_0193-2025-04-14.txt,FED,FED,2025-04-14,3386,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0193-2025-04-14.txt
FED_0093,FED_0093-2023-05-31.txt,FED,FED,2023-05-31,1848,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0093-2023-05-31.txt
FED_0142,FED_0142-2023-11-28.txt,FED,FED,2023-11-28,1364,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0142-2023-11-28.txt
FED_0039,FED_0039-2022-09-07.txt,FED,FED,2022-09-07,2571,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0039-2022-09-07.txt
FED_0201,FED_0201-2023-01-10.txt,FED,FED,2023-01-10,1908,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0201-2023-01-10.txt
FED_0109,FED_0109-2021-07-11.txt,FED,FED,2021-07-11,1598,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0109-2021-07-11.txt
FED_0199,FED_0199-2023-02-15.txt,FED,FED,2023-02-15,2376,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0199-2023-02-15.txt
FED_0478,FED_0478-2023-12-01.txt,FED,FED,2023-12-01,1650,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0478-2023-12-01.txt
FED_0350,FED_0350-2024-06-17.txt,FED,FED,2024-06-17,3968,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0350-2024-06-17.txt
FED_0260,FED_0260-2025-10-23.txt,FED,FED,2025-10-23,1398,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0260-2025-10-23.txt
FED_0390,FED_0390-2023-04-18.txt,FED,FED,2023-04-18,4125,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0390-2023-04-18.txt
FED_0452,FED_0452-2022-09-28.txt,FED,FED,2022-09-28,447,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0452-2022-09-28.txt
FED_0364,FED_0364-2025-10-09.txt,FED,FED,2025-10-09,682,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0364-2025-10-09.txt
FED_0280,FED_0280-2023-11-16.txt,FED,FED,2023-11-16,2794,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0280-2023-11-16.txt
FED_0067,FED_0067-2022-09-30.txt,FED,FED,2022-09-30,2175,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0067-2022-09-30.txt
FED_0099,FED_0099-2025-03-25.txt,FED,FED,2025-03-25,1985,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0099-2025-03-25.txt
FED_0335,FED_0335-2024-11-22.txt,FED,FED,2024-11-22,3483,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0335-2024-11-22.txt
FED_0473,FED_0473-2022-05-24.txt,FED,FED,2022-05-24,633,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0473-2022-05-24.txt
FED_0465,FED_0465-2022-06-17.txt,FED,FED,2022-06-17,925,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0465-2022-06-17.txt
FED_0103,FED_0103-2023-02-10.txt,FED,FED,2023-02-10,1446,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0103-2023-02-10.txt
FED_0210,FED_0210-2021-08-03.txt,FED,FED,2021-08-03,1249,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0210-2021-08-03.txt
FED_0397,FED_0397-2023-06-22.txt,FED,FED,2023-06-22,1136,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0397-2023-06-22.txt
FED_0483,FED_0483-2025-04-16.txt,FED,FED,2025-04-16,874,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0483-2025-04-16.txt
FED_0057,FED_0057-2022-11-28.txt,FED,FED,2022-11-28,2895,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0057-2022-11-28.txt
FED_0391,FED_0391-2021-02-16.txt,FED,FED,2021-02-16,2065,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0391-2021-02-16.txt
FED_0171,FED_0171-2022-05-30.txt,FED,FED,2022-05-30,5143,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0171-2022-05-30.txt
FED_0338,FED_0338-2021-09-28.txt,FED,FED,2021-09-28,3858,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0338-2021-09-28.txt
FED_0030,FED_0030-2022-09-07.txt,FED,FED,2022-09-07,2571,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0030-2022-09-07.txt
FED_0038,FED_0038-2021-10-13.txt,FED,FED,2021-10-13,4048,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0038-2021-10-13.txt
FED_0044,FED_0044-2021-03-23.txt,FED,FED,2021-03-23,2953,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0044-2021-03-23.txt
FED_0477,FED_0477-2025-12-01.txt,FED,FED,2025-12-01,830,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0477-2025-12-01.txt
FED_0080,FED_0080-2025-05-20.txt,FED,FED,2025-05-20,2077,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0080-2025-05-20.txt
FED_0173,FED_0173-2023-05-31.txt,FED,FED,2023-05-31,691,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0173-2023-05-31.txt
FED_0176,FED_0176-2023-04-14.txt,FED,FED,2023-04-14,1994,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0176-2023-04-14.txt
FED_0075,FED_0075-2021-05-17.txt,FED,FED,2021-05-17,5513,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0075-2021-05-17.txt
FED_0271,FED_0271-2025-11-07.txt,FED,FED,2025-11-07,2900,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0271-2025-11-07.txt
FED_0368,FED_0368-2022-02-21.txt,FED,FED,2022-02-21,1586,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0368-2022-02-21.txt
FED_0349,FED_0349-2024-02-02.txt,FED,FED,2024-02-02,3623,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0349-2024-02-02.txt
FED_0435,FED_0435-2023-10-18.txt,FED,FED,2023-10-18,845,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0435-2023-10-18.txt
FED_0466,FED_0466-2025-04-04.txt,FED,FED,2025-04-04,936,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0466-2025-04-04.txt
FED_0208,FED_0208-2023-04-20.txt,FED,FED,2023-04-20,615,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0208-2023-04-20.txt
FED_0147,FED_0147-2023-07-10.txt,FED,FED,2023-07-10,4627,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0147-2023-07-10.txt
FED_0276,FED_0276-2023-01-06.txt,FED,FED,2023-01-06,2154,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0276-2023-01-06.txt
FED_0407,FED_0407-2023-02-13.txt,FED,FED,2023-02-13,3220,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0407-2023-02-13.txt
FED_0054,FED_0054-2025-04-22.txt,FED,FED,2025-04-22,3804,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0054-2025-04-22.txt
FED_0125,FED_0125-2025-05-14.txt,FED,FED,2025-05-14,1962,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0125-2025-05-14.txt
FED_0337,FED_0337-2025-06-06.txt,FED,FED,2025-06-06,3964,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0337-2025-06-06.txt
FED_0179,FED_0179-2021-09-28.txt,FED,FED,2021-09-28,3858,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0179-2021-09-28.txt
FED_0073,FED_0073-2021-02-24.txt,FED,FED,2021-02-24,1459,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0073-2021-02-24.txt
FED_0199,FED_0199-2023-05-24.txt,FED,FED,2023-05-24,2464,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0199-2023-05-24.txt
FED_0205,FED_0205-2024-06-24.txt,FED,FED,2024-06-24,791,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0205-2024-06-24.txt
FED_0230,FED_0230-2023-10-04.txt,FED,FED,2023-10-04,4776,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0230-2023-10-04.txt
FED_0257,FED_0257-2022-05-24.txt,FED,FED,2022-05-24,633,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0257-2022-05-24.txt
FED_0040,FED_0040-2025-03-07.txt,FED,FED,2025-03-07,4135,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0040-2025-03-07.txt
FED_0417,FED_0417-2024-02-07.txt,FED,FED,2024-02-07,1893,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0417-2024-02-07.txt
FED_0235,FED_0235-2021-05-03.txt,FED,FED,2021-05-03,1294,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0235-2021-05-03.txt
FED_0418,FED_0418-2021-10-22.txt,FED,FED,2021-10-22,2373,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0418-2021-10-22.txt
FED_0213,FED_0213-2025-08-20.txt,FED,FED,2025-08-20,2021,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0213-2025-08-20.txt
FED_0124,FED_0124-2025-02-19.txt,FED,FED,2025-02-19,4203,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0124-2025-02-19.txt
FED_0204,FED_0204-2023-02-08.txt,FED,FED,2023-02-08,3466,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0204-2023-02-08.txt
FED_0042,FED_0042-2021-08-04.txt,FED,FED,2021-08-04,2840,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0042-2021-08-04.txt
FED_0341,FED_0341-2024-10-02.txt,FED,FED,2024-10-02,6356,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0341-2024-10-02.txt
FED_0143,FED_0143-2023-11-14.txt,FED,FED,2023-11-14,3568,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0143-2023-11-14.txt
FED_0100,FED_0100-2024-02-07.txt,FED,FED,2024-02-07,2965,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0100-2024-02-07.txt
FED_0312,FED_0312-2023-05-15.txt,FED,FED,2023-05-15,2009,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0312-2023-05-15.txt
FED_0085,FED_0085-2021-07-11.txt,FED,FED,2021-07-11,1598,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0085-2021-07-11.txt
FED_0355,FED_0355-2024-02-12.txt,FED,FED,2024-02-12,3509,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0355-2024-02-12.txt
FED_0090,FED_0090-2023-11-08.txt,FED,FED,2023-11-08,1620,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0090-2023-11-08.txt
FED_0029,FED_0029-2021-03-25.txt,FED,FED,2021-03-25,1598,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0029-2021-03-25.txt
FED_0137,FED_0137-2023-05-12.txt,FED,FED,2023-05-12,2128,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0137-2023-05-12.txt
FED_0212,FED_0212-2023-11-28.txt,FED,FED,2023-11-28,2471,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0212-2023-11-28.txt
FED_0329,FED_0329-2023-05-31.txt,FED,FED,2023-05-31,691,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0329-2023-05-31.txt
FED_0291,FED_0291-2023-10-18.txt,FED,FED,2023-10-18,2111,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0291-2023-10-18.txt
FED_0310,FED_0310-2025-11-03.txt,FED,FED,2025-11-03,2027,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0310-2025-11-03.txt
FED_0113,FED_0113-2022-05-30.txt,FED,FED,2022-05-30,5143,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0113-2022-05-30.txt
FED_0374,FED_0374-2024-05-15.txt,FED,FED,2024-05-15,2507,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0374-2024-05-15.txt
FED_0149,FED_0149-2023-10-19.txt,FED,FED,2023-10-19,3227,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0149-2023-10-19.txt
FED_0101,FED_0101-2021-05-13.txt,FED,FED,2021-05-13,2828,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0101-2021-05-13.txt
FED_0402,FED_0402-2023-11-09.txt,FED,FED,2023-11-09,6120,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0402-2023-11-09.txt
FED_0235,FED_0235-2024-09-26.txt,FED,FED,2024-09-26,2626,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0235-2024-09-26.txt
FED_0095,FED_0095-2023-05-18.txt,FED,FED,2023-05-18,1532,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0095-2023-05-18.txt
FED_0114,FED_0114-2024-05-20.txt,FED,FED,2024-05-20,2669,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0114-2024-05-20.txt
FED_0209,FED_0209-2023-06-22.txt,FED,FED,2023-06-22,1136,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0209-2023-06-22.txt
FED_0165,FED_0165-2023-03-31.txt,FED,FED,2023-03-31,2263,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FED/FED_0165-2023-03-31.txt
